ここは俺に任せて先に行けと言ってから１０年がたったら伝説になっていた。　(４) (ガンガンコミックスUP!)
アラフォー賢者の異世界生活日記~気ままな異世界教師ライフ~ (4) (ガンガンコミックスUP!)
世界でただ一人の魔物使い ~転職したら魔王に間違われました~ (4) (ガンガンコミックスUP!)
漆黒使いの最強勇者 仲間全員に裏切られたので最強の魔物と組みます (4) (ガンガンコミックスUP!)
らいか・デイズ (28) (まんがタイムコミックス)
軍神ちゃんとよばないで (7) (まんがタイムコミックス)
冒険に、ついてこないでお母さん!  ~ 超過保護な最強ドラゴンに育てられた息子、母親同伴で冒険者になる (3) (ガンガンコミックスUP!)
織田信長という謎の職業が魔法剣士よりチートだったので、王国を作ることにしました (4) (ガンガンコミックスUP!)
となりのフィギュア原型師 (1) (まんがタイムコミックス)
水族館のサバイバル 1 (科学漫画サバイバルシリーズ71)
よーじょらいふ! (1) (バンブー・コミックス)
八歳から始まる神々の使徒の転生生活 (1) (ガンガンコミックスUP!)
うちの奴隷が明るすぎる (1) (ガンガンコミックスUP!)
転生大聖女、実力を隠して錬金術学科に入学する ~モフモフに愛された令嬢は、モフモフ以外の者にも溺愛される~ (1) (ガンガンコミックスUP!)
バ美肉三十路オフパコおにいさん (バンブー・コミックス REIJIN uno!)
新コボちゃん (46) (まんがタイムコミックス)
湯沸かし勇者の復讐譚~水をお湯にすることしか出来ない勇者だけど、全てを奪ったお前らを殺すにはこいつで十分だ~ (1) (ガンガンコミックスUP!)
マジックユーザー TRPGで育てた魔法使いは異世界でも最強だった。 (1) (ガンガンコミックスUP!)
ハッピーアワーガールズ (1) (バンブー・コミックス)
サザエさん 19巻
サザエさん 21巻
サザエさん 20巻
教会務めの神官ですが、勇者の惨殺死体転送されてくるの勘弁して欲しいです (1) (ガンガンコミックスUP!)
死ぬときはまばゆく (3) (ガンガンコミックスUP!)
妖怪戦葬 (3) (ガンガンコミックスUP!)
鉄槌とピエタ(2) (アフタヌーンKC)
覆面の羊 (2) (バンブー・コミックス)
エンドロールバック (2) (ガンガンコミックスUP!)
東京アンジュレーション
BEASTARS  19 (19) (少年チャンピオン・コミックス)
バキ道  6 (6) (少年チャンピオン・コミックス)
女の園の星 1 (フィールコミックス)
夢の雫、黄金の鳥籠 (14) (フラワーコミックスα プチコミ)
寄生獣リバーシ(5) (アフタヌーンKC)
ロロッロ!  7 (7) (少年チャンピオン・コミックス)
声がだせない少女は「彼女が優しすぎる」と思っている  1 (1) (少年チャンピオン・コミックス)
WORST外伝 グリコ  7 (7) (少年チャンピオン・コミックスエクストラ)
蟻の王  11 (11) (少年チャンピオン・コミックス)
メイカさんは押しころせない  1 (1) (少年チャンピオン・コミックス)
パリピ孔明(2) (ヤンマガKCスペシャル)
にぶんのいち夫婦 4 (フィールコミックス)
SHY  4 (4) (少年チャンピオン・コミックス)
もういっぽん!  8 (8) (少年チャンピオン・コミックス)
ろんぐらいだぁす!(6) 新装版 (単行本コミックス)
妻と僕の小規模な育児(2) (KCデラックス)
蒼のアインツ(4) (ヤンマガKCスペシャル)
忍者と極道(2) (モーニング KC)
チキン 「ドロップ」前夜の物語 30 (30) (少年チャンピオン・コミックス)
午后のあくび(2)
明日、世界が滅びるかもなので、本日は帰りません。
国民的アイドルが弟になったら 1 (フィールコミックス)
国民的アイドルが弟になったら 2 (フィールコミックス)
~サラリーマン三国志~三国社 (イブニングKC)
花園君と数さんの不可解な放課後(3) (モーニング KC)
おじさん、ドル活はじめました! (フィールコミックス)
マジカルパンチ マジカル抜き  2 (2) (少年チャンピオン・コミックス)
暁花薬殿物語 一 (BRIDGE COMICS)
マンガと図解 新・くらしの税金百科 2020-2021
逃亡者エリオ  5 (5) (少年チャンピオン・コミックス)
バカレイドッグス Loser(3) (ヤンマガKCスペシャル)
逃亡者エリオ  4 (4) (少年チャンピオン・コミックス)
潮騒の凡  4 (4) (少年チャンピオン・コミックスエクストラ)
潮騒の凡  3 (3) (少年チャンピオン・コミックスエクストラ)
クッキングパパ ビーフカレー (講談社プラチナコミックス)
Hop Step Sing! ~VRアイドルストーリー~(2) (モーニング KC)
ワンコそばにいる(3) (モーニング KC)
学習まんが 日本の伝記SENGOKU 8巻セット(化粧ケースつき) (学習まんが日本の伝記SENGOKU)
てんてんてんかちゃん (モーニング KC)
影狩り鐘の音 (パーフェクト・メモワール)
ワイド版 マンガ日本の古典2-落窪物語 (全集)
ワイド版 マンガ日本の古典１-古事記 (全集)
宇崎ちゃんは遊びたい! 5 特装版 (ドラゴンコミックスエイジ)
宇崎ちゃんは遊びたい! 5 (ドラゴンコミックスエイジ)
転生したらスライムだった件(15) (シリウスKC)
山と食欲と私 12 (BUNCH COMICS)
エフ漫画 ゴールデンレトリバーのエフとコメとの楽しい暮らし
OAD付き 転生したらスライムだった件(15)限定版 (講談社キャラクターズライツ)
転スラ日記 転生したらスライムだった件(4) (シリウスKC)
イジらないで、長瀞さん(8)特装版 (プレミアムKC)
ライブダンジョン! 5 (ドラゴンコミックスエイジ)
UQ HOLDER!(23) (講談社コミックス)
描き下ろしイラストカレンダー付き 夜桜四重奏 ~ヨザクラカルテット~(26)特装版 (講談社キャラクターズA)
転生したらスライムだった件 異聞 ~魔国暮らしのトリニティ~(3) (シリウスKC)
「子供を殺してください」という親たち 7
傾国の仕立て屋 ローズ・ベルタン 3
夜桜四重奏~ヨザクラカルテット~(26) (シリウスKC)
顔に出ない柏田さんと顔に出る太田君 4 (ドラゴンコミックスエイジ)
ブーツレグ(1) (シリウスKC)
イジらないで、長瀞さん(8) (講談社コミックス)
トリアージX 21 (ドラゴンコミックスエイジ)
カワセミさんの釣りごはん(2) (アクションコミックス(月刊アクション))
軍オタが魔法世界に転生したら、現代兵器で軍隊ハーレムを作っちゃいました!? 10 (ドラゴンコミックスエイジ)
恋せよキモノ乙女 6
かつて神だった獣たちへ(11) (講談社コミックス)
世界か彼女か選べない(8) (講談社コミックス)
継母の連れ子が元カノだった 2 (ドラゴンコミックスエイジ)
春とみどり(3) (メテオCOMICS)
うさみさんは構われたい! 4 (ドラゴンコミックスエイジ)
ギフト± (19) (ニチブンコミックス)
怨霊奥様(5) (フレックスコミックス)
沖縄で好きになった子が方言すぎてツラすぎる 1
ギリギリ遮る片桐さん 2 (ドラゴンコミックスエイジ)
我間乱-修羅-(12) (講談社コミックス)
ガンニバル (7) (ニチブンコミックス)
AV男優はじめました 1
放課後の拷問少女(10) (講談社コミックス)
人外姫様、始めました ~Free Life Fantasy Online~(1) (シリウスKC)
ヒロインは絶望しました。(3) (講談社コミックス)
搾り取らないで、女商人さん!! (1) (バンブー・コミックス)
恥ずかしそうな顔でおっぱい見せてもらいたい 赤面おっぱいアンソロジー(5) (アクションコミックス(月刊アクション))
羊角のマジョロミ 1 (ドラゴンコミックスエイジ)
殺彼 5 (BUNCH COMICS)
君が僕らを悪魔と呼んだ頃(13) (講談社コミックス)
ゾンビだらけのこの世界ではセックスしないと生き残れない 1 (1巻) (ヤングキングコミックス)
本橋兄弟 (3) (アクションコミックス)
どっちが強い!?X(3) 裏切者はだれだ? (角川まんが科学シリーズ)
美少女になったけど、ネトゲ廃人やってます。(1) (シリウスKC)
